Point Number;X cooridnate;Y coordinate;Z coordinate
5424;725;-189;755
5425;-51;-639;176
5426;777;43;-193
5427;513;-287;-33
5428;-638;-117;465
5429;-486;-90;-578
5430;662;579;702
5431;-581;660;-330
5432;-513;626;713
5433;-695;310;116
5434;-525;630;674
5435;22;17;-485
5436;-260;212;179
5437;-650;520;4
5438;651;-241;752
5439;561;714;-136
5440;-692;-601;560
5441;-545;620;702
5442;531;678;-506
5443;19;96;727
5444;262;627;-575
5445;635;602;678
5446;-366;-453;-532
5447;17;147;709
5448;126;-53;-468
5449;-702;470;106
5450;602;617;-90
5451;643;601;688
5452;-761;-73;560
5453;375;-433;-146
5454;-724;-258;96
5455;-709;-232;-90
5456;-606;822;-312
5457;-50;64;727
5458;-601;481;149
5459;-592;528;88
5460;480;203;-313
5461;-720;85;583
5462;-828;469;-9
5463;74;51;-589
5464;-538;403;-13
5465;-580;652;664
5466;-571;830;-339
5467;-795;9;419
5468;681;253;-164
5469;42;-69;-603
5470;-28;-680;200
5471;670;-159;696
5472;-689;-193;-171
5473;801;735;-185
5474;-84;-622;125
5475;323;-412;-168
5476;-705;-682;407
5477;-670;461;114
5478;-8;93;740
5479;-43;-563;212
5480;-198;339;143
5481;416;753;-471
5482;690;364;-217
5483;114;25;-648
5484;-331;-340;-330
5485;508;594;-634
5486;-15;-5;-495
5487;-513;661;700
5488;-726;-472;579
5489;-858;-596;497
5490;575;55;-300
5491;-41;-675;195
5492;-484;847;-349
5493;-52;-589;137
5494;693;-210;741
5495;-559;654;-275
5496;389;669;-546
5497;-23;72;714
5498;-636;-15;410
5499;420;-648;769
5500;-697;-23;550
5501;630;-131;750
5502;-798;89;487
5503;-322;252;194
5504;-16;76;748
5505;-228;326;220
5506;-21;43;718
5507;-446;-554;-346
5508;-652;17;-70
5509;-577;-2;31
5510;580;-367;-76
5511;-136;-576;233
5512;-528;355;-44
5513;-775;0;-680
5514;-728;-429;399
5515;-729;-500;279
5516;35;-548;-798
5517;-802;379;92
5518;55;28;-463
5519;-661;-392;469
5520;33;-21;-487
5521;1;-590;-757
5522;301;-591;717
5523;-259;292;131
5524;-674;107;511
5525;-29;-535;-728
5526;412;-665;688
5527;627;-542;-257
5528;663;613;-62
5529;510;591;-561
5530;-821;-571;330
5531;260;-660;786
5532;-687;-66;470
5533;604;-226;775
5534;37;85;680
5535;-15;-655;173
5536;688;602;622
5537;635;-647;-225
5538;-632;-25;-197
5539;97;-530;-743
5540;-286;-618;-427
5541;546;-626;-250
5542;-812;-29;-130
5543;615;-141;787
5544;329;759;-686
5545;529;154;-394
5546;529;-614;-227
5547;77;-577;-827
5548;693;632;631
5549;-41;-560;219
5550;-750;-563;433
5551;-543;-156;-587
5552;-182;-419;-446
5553;-35;-602;196
5554;797;791;27
5555;-43;-651;238
5556;323;753;-603
5557;734;133;-244
5558;715;546;680
5559;-281;253;72
5560;471;-652;-54
5561;142;-48;-599
5562;-797;-478;335
5563;5;103;706
5564;375;-591;-240
5565;-538;400;95
5566;781;663;-125
5567;573;-183;761
5568;-661;-405;493
5569;-311;229;177
5570;391;607;-617
5571;-684;-236;-156
5572;-490;-144;27
5573;-419;-359;-343
5574;396;-493;-179
5575;293;-646;797
5576;65;-517;-689
5577;679;800;-186
5578;-426;-438;-478
5579;-290;-397;-261
5580;-502;53;-453
5581;485;-349;-220
5582;372;605;-522
5583;-535;-71;-447
5584;-837;12;494
5585;-331;-396;-452
5586;711;783;-177
5587;49;-46;-541
5588;385;-634;758
5589;116;-604;-785
5590;-502;631;737
5591;-527;654;744
5592;654;597;613
5593;-523;696;668
5594;674;855;-102
5595;-407;-612;-434
5596;-794;403;-44
5597;780;728;33
5598;-582;641;697
5599;-650;-544;583
5600;657;669;-123
5601;101;53;-488
5602;369;-407;-154
5603;-681;552;205
5604;-252;261;277
5605;-733;2;517
5606;506;-416;-165
5607;-244;406;206
5608;602;-293;-118
5609;654;654;-29
5610;-799;-35;411
5611;-466;-21;-612
5612;240;730;-614
5613;-67;-686;183
5614;-499;725;-284
5615;722;790;-170
5616;125;-521;-769
5617;649;110;-420
5618;-761;0;-71
5619;-234;-590;-426
5620;-35;115;690
5621;377;-371;-230
5622;340;-674;827
5623;670;-505;-61
5624;-490;693;-280
5625;-715;-74;-508
5626;-218;-385;-515
5627;-806;-8;564
5628;434;811;-628
5629;-821;-500;563
5630;-36;-607;-688
5631;-559;666;629
5632;800;242;-125
5633;723;615;636
5634;646;605;643
5635;239;-664;745
5636;-549;637;737
5637;-446;656;-325
5638;534;742;-542
5639;-693;-74;431
5640;-8;0;-479
5641;-530;171;-491
5642;661;-195;683
5643;-566;714;-463
5644;-686;405;-139
5645;347;-699;751
5646;-54;-670;159
5647;140;-23;-495
5648;-238;204;250
5649;722;606;-146
5650;-520;697;687
5651;702;-175;771
5652;-425;810;-375
5653;85;-572;-650
5654;113;23;-580
5655;711;-183;716
5656;-336;-426;-468
5657;-649;484;-78
5658;130;74;-499
5659;684;619;-50
5660;705;640;694
5661;301;-620;764
5662;33;-607;-787
5663;610;655;-68
5664;676;645;-162
5665;-840;-483;371
5666;25;-593;-672
5667;-109;-654;248
5668;635;-122;769
5669;-448;-537;-316
5670;523;206;-50
5671;734;651;-136
5672;625;-232;750
5673;-59;-618;270
5674;57;-96;-538
5675;-41;-627;289
5676;704;653;654
5677;-479;667;692
5678;632;-497;30
5679;458;783;-502
5680;-763;488;216
5681;29;-519;-783
5682;503;-651;-260
5683;-716;-528;312
5684;-448;58;-620
5685;-611;-604;497
5686;10;54;674
5687;727;213;-149
5688;-737;76;-607
5689;575;-168;731
5690;-515;-186;49
5691;-215;374;93
5692;-39;-579;237
5693;289;-693;796
5694;42;45;-532
5695;-557;634;757
5696;19;17;-606
5697;-237;300;64
5698;729;-178;735
5699;334;-674;780
5700;-43;157;702
5701;398;-390;-229
5702;794;801;-80
5703;-626;749;-371
5704;356;-633;760
5705;-258;-548;-351
5706;-488;731;697
5707;-493;713;-331
5708;673;577;659
5709;514;-281;-30
5710;5;110;639
5711;-66;141;674
5712;-651;137;-633
5713;583;-182;694
5714;321;-635;739
5715;3;-616;182
5716;660;-537;-43
5717;788;782;-57
5718;728;589;672
5719;3;-493;-666
5720;91;-541;-675
5721;-552;747;-442
5722;-627;-204;82
5723;-540;-236;-23
5724;-586;705;646
5725;-562;657;781
5726;750;210;-295
5727;-802;-519;318
5728;-148;381;121
5729;-543;674;667
5730;329;-654;754
5731;-308;-521;-446
5732;-626;565;69
5733;449;752;-471
5734;-599;-63;521
5735;-683;-602;477
5736;31;-600;-660
5737;-12;-605;-781
5738;399;-713;780
5739;-564;45;-431
5740;-545;595;707
5741;106;-552;-661
5742;-400;-588;-440
5743;630;-115;725
5744;333;-561;737
5745;-507;-81;-478
5746;-497;677;726
5747;-812;311;59
5748;-671;246;43
5749;-596;815;-397
5750;-770;26;431
5751;619;-159;702
5752;-553;-221;60
5753;79;-564;-808
5754;-478;690;-263
5755;722;-582;-27
5756;-605;439;-4
5757;-725;-231;-24
5758;-672;-108;-145
5759;-660;-416;504
5760;-579;724;746
5761;-24;48;733
5762;339;-705;690
5763;601;396;-110
5764;-56;70;677
5765;476;-389;31
5766;125;-97;-558
5767;-774;16;-559
5768;296;-623;797
5769;-47;51;716
5770;-454;722;-385
5771;651;590;-14
5772;730;570;638
5773;-261;250;235
5774;34;-651;-724
5775;716;581;627
5776;-730;-495;410
5777;799;344;-309
5778;-702;-444;401
5779;-392;-356;-352
5780;-524;408;103
5781;-601;154;-438
5782;-280;-462;-460
5783;-682;512;-88
5784;786;103;-288
5785;-586;-508;372
5786;-114;-595;167
5787;-521;686;-316
5788;165;52;-517
5789;-18;130;753
5790;740;580;636
5791;29;74;719
5792;-712;-45;649
5793;-593;-518;420
5794;345;-669;823
5795;-550;713;782
5796;-659;-40;-134
5797;-513;823;-344
5798;90;-626;-756
5799;-582;467;30
5800;635;-415;-34
5801;-250;337;164
5802;-249;281;244
5803;611;381;-335
5804;699;654;-7
5805;-564;-120;79
5806;626;400;-197
5807;85;-627;-769
5808;-583;683;679
5809;319;-627;680
5810;-41;49;715
5811;-25;-602;254
5812;596;-228;780
5813;722;637;634
5814;-16;-639;213
5815;-682;-58;572
5816;680;767;-79
5817;-475;673;704
5818;678;-189;764
5819;-505;689;759
5820;750;367;-121
5821;127;53;-610
5822;-607;650;-391
5823;740;252;-285
5824;518;684;-539
5825;-585;-35;514
5826;658;-234;728
5827;684;19;-218
5828;111;-6;-450
5829;-500;-84;-570
5830;-654;-116;-71
5831;723;656;-158
5832;698;649;636
5833;-10;119;714
5834;763;33;-270
5835;-158;315;76
5836;344;785;-717
5837;-116;-586;225
5838;509;347;-160
5839;48;-26;-487
5840;389;-675;764
5841;91;23;-589
5842;630;-235;707
5843;659;575;700
5844;-673;376;27
5845;-1;97;686
5846;-88;-559;176
5847;637;224;-454
5848;-611;135;-642
5849;403;-604;766
5850;86;56;-500
5851;-493;671;664
5852;-817;-489;358
5853;686;589;-66
5854;-281;-405;-486
5855;458;744;-501
5856;696;591;654
5857;369;851;-578
5858;-597;-43;-3
5859;-6;-604;245
5860;-131;-648;162
5861;608;686;-158
5862;682;-180;696
5863;54;30;-657
5864;-275;311;54
5865;103;0;-502
5866;-472;793;-400
5867;-521;751;756
5868;-38;138;688
5869;599;-456;-135
5870;585;713;8
5871;-536;675;720
5872;675;600;673
5873;344;-743;732
5874;-755;-16;402
5875;508;-475;76
5876;-328;-473;-563
5877;-3;-625;219
5878;5;149;728
5879;-558;464;65
5880;-675;-141;-628
5881;565;-392;-158
5882;-294;-319;-383
5883;636;-600;-100
5884;68;-107;-513
5885;-571;811;-383
5886;-688;-101;458
5887;84;-472;-770
5888;-140;381;209
5889;635;-157;710
5890;485;-379;-163
5891;-689;397;37
5892;-193;358;186
5893;-143;315;208
5894;638;591;643
5895;-574;784;-418
5896;616;-175;743
5897;-241;-361;-419
5898;-656;289;-66
5899;336;-691;695
5900;13;113;739
5901;441;604;-567
5902;-151;369;143
5903;-453;696;-365
5904;-247;-388;-410
5905;681;157;-409
5906;-480;687;714
5907;666;-149;786
5908;-781;102;-652
5909;-698;-641;565
5910;607;-189;693
5911;401;-584;3
5912;-795;-149;-107
5913;611;-173;796
5914;648;655;-179
5915;-602;667;694
5916;259;-682;694
5917;-551;74;-505
5918;-610;659;-291
5919;451;-587;-282
5920;-373;-426;-276
5921;-140;-654;164
5922;574;782;-106
5923;410;-662;799
5924;-555;-489;356
5925;-56;-587;171
5926;-3;-612;185
5927;-67;108;738
5928;-289;192;164
5929;-571;-614;493
5930;-795;-90;159
5931;397;-600;771
5932;-548;664;685
5933;342;-630;671
5934;373;-640;789
5935;104;-612;-699
5936;-22;-609;-801
5937;-674;23;-523
5938;-604;-613;352
5939;-691;36;-23
5940;-609;-132;-104
5941;-514;652;-402
5942;48;60;-539
5943;491;581;-595
5944;675;-250;706
5945;336;-660;815
5946;-621;-47;-72
5947;649;-190;703
5948;-625;273;-48
5949;595;-237;735
5950;-641;-227;66
5951;658;605;-131
5952;-39;144;665
5953;699;-164;731
5954;-151;-652;204
5955;-718;64;-455
5956;-35;139;695
5957;-148;343;68
5958;-634;-544;333
5959;-542;685;723
5960;586;-177;695
5961;603;-227;742
5962;-23;124;677
5963;87;-103;-559
5964;415;774;-589
5965;-496;-511;-490
5966;616;326;-207
5967;-556;715;635
5968;-691;-206;-90
5969;111;-23;-468
5970;666;712;-21
5971;674;683;-76
5972;719;266;-301
5973;460;-350;-216
5974;-196;-448;-323
5975;-486;-428;-420
5976;268;-646;707
5977;380;618;-708
5978;-588;723;-276
5979;-802;-39;488
5980;-541;446;28
5981;-712;-61;506
5982;-68;-670;244
5983;343;-645;694
5984;-37;153;682
5985;311;613;-525
5986;-200;167;201
5987;360;-611;754
5988;733;720;49
5989;49;9;-503
5990;49;1;-487
5991;611;763;-34
5992;-625;-11;461
5993;-43;86;672
5994;-539;-38;-616
5995;525;250;-52
5996;718;633;600
5997;-13;-521;-773
5998;281;-593;770
5999;-736;-73;610
6000;-605;18;568
6001;-304;-407;-434
6002;688;634;670
6003;334;-587;762
6004;328;-560;-180
6005;529;-284;-35
6006;375;-618;794
6007;673;557;598
6008;-554;807;-419
6009;4;-544;-685
6010;-127;-587;200
6011;598;-160;723
6012;-275;202;96
6013;-715;-363;496
6014;542;157;-339
6015;-639;-82;-603
6016;-689;-46;566
6017;-632;-141;-531
6018;360;-644;760
6019;740;321;-219
6020;723;750;-48
6021;-590;-516;405
6022;626;697;56
6023;-567;393;67
6024;-142;-567;219
6025;-35;101;728
6026;717;694;-213
6027;-617;-73;560
6028;-501;669;-444
6029;653;-228;802
6030;-721;-439;433
6031;703;538;642
6032;709;-231;769
6033;-102;267;213
6034;-655;542;-52
6035;18;80;655
6036;-287;281;170
6037;-694;-88;-634
6038;593;-190;760
6039;-699;56;531
6040;501;-648;-39
6041;361;-392;-175
6042;-477;-509;-558
6043;-453;701;-394
6044;-583;747;756
6045;-316;-346;-368
6046;-572;-13;-98
6047;-586;734;661
6048;-267;261;71
6049;-6;58;667
6050;65;-61;-586
6051;694;-216;719
6052;-217;249;64
6053;488;-444;-212
6054;-568;675;677
6055;93;-576;-667
6056;-123;-621;148
6057;-476;-580;-434
6058;374;-450;-176
6059;412;-701;714
6060;291;-659;713
6061;-550;604;685
6062;-273;380;188
6063;-93;-602;237
6064;-674;-542;604
6065;-423;-455;-524
6066;324;668;-624
6067;-555;-120;-689
6068;-739;-612;563
6069;332;629;-637
6070;646;-155;676
6071;483;618;-649
6072;322;-615;675
6073;-778;413;-59
6074;49;-49;-611
6075;-613;-232;130
6076;281;811;-551
6077;634;-448;-110
6078;631;237;-96
6079;-24;125;641
6080;-44;101;643
6081;58;-3;-568
6082;-665;-98;468
6083;-43;72;736
6084;10;134;701
6085;665;-200;686
6086;-575;-57;52
6087;-538;678;702
6088;-116;261;154
6089;-588;-133;-531
6090;-502;787;-345
6091;-430;697;-333
6092;-574;688;723
6093;527;-267;-117
6094;-616;-63;464
6095;627;-476;38
6096;-761;2;542
6097;-824;347;37
6098;-568;849;-349
6099;666;670;40
6100;258;-620;744
6101;-707;-72;-105
6102;-627;189;-596
6103;666;-262;742
6104;548;764;-589
6105;-818;544;140
6106;579;-230;740
6107;-602;744;722
6108;595;189;-238
6109;717;544;682
6110;-727;-112;-542
6111;699;79;-385
6112;-320;269;146
6113;-753;-68;-14
6114;537;-389;-59
6115;-438;770;-437
6116;-633;-113;573
6117;722;724;21
6118;-215;397;128
6119;14;87;683
6120;718;244;-114
6121;-700;108;512
6122;408;-700;766
6123;121;-520;-781
6124;534;-649;-134
6125;-732;-118;477
6126;54;-543;-811
6127;-683;-678;520
6128;-628;-43;437
6129;525;26;-177
6130;697;-184;728
6131;-733;-92;533
6132;-709;-656;534
6133;691;410;-163
6134;688;532;663
6135;-462;757;-313
6136;-237;339;275
6137;7;-12;-628
6138;-193;356;95
6139;493;101;-249
6140;-590;716;763
6141;-44;73;644
6142;-606;661;-354
6143;38;-620;-823
6144;0;93;637
6145;-509;685;692
6146;21;-601;-828
6147;-38;54;698
6148;457;834;-623
6149;767;257;-335
6150;-198;217;219
6151;-626;-435;543
6152;647;595;676
6153;847;762;-45
6154;-109;-676;261
6155;-569;41;-561
6156;-49;-644;263
6157;562;-597;-174
6158;-622;713;666
6159;-437;-385;-304
6160;-503;-144;-2
6161;345;840;-644
6162;-541;628;691
6163;-344;-413;-543
6164;346;-562;723
6165;-85;-670;231
6166;-625;698;683
6167;-601;725;-249
6168;-402;-580;-470
6169;649;631;643
6170;622;-179;773
6171;-6;84;711
6172;-145;-655;184
6173;92;-92;-615
6174;815;765;11
6175;30;51;-608
6176;-752;402;151
6177;491;-339;-27
6178;-679;-568;533
6179;757;682;-25
6180;472;602;-610
6181;-51;79;713
6182;355;-585;768
6183;-492;684;-397
6184;529;657;-521
6185;-551;430;9
6186;-95;-615;273
6187;827;679;-75
6188;177;-10;-547
6189;-21;-20;-551
6190;96;-509;-671
6191;-122;-578;235
6192;-22;-604;259
6193;651;-179;707
6194;388;-681;796
6195;665;578;626
6196;-374;-489;-321
6197;655;621;-59
6198;272;-633;698
6199;-625;472;163
6200;-29;-572;234
6201;487;109;-158
6202;738;745;-156
6203;-705;-639;533
6204;-471;86;-513
6205;686;604;700
6206;-616;653;671
6207;-560;77;-624
6208;791;718;-159
6209;-94;-630;291
6210;655;642;-122
6211;719;650;678
6212;592;-485;-323
6213;-723;55;-726
6214;-173;334;93
6215;322;-685;799
6216;-543;645;-271
6217;441;654;-518
6218;798;832;-84
6219;667;-174;717
6220;-595;-112;-506
6221;17;-604;-637
6222;-482;697;748
6223;-579;737;737
6224;-13;-589;-709
6225;-748;-571;415
6226;-622;655;670
6227;315;-646;777
6228;-166;216;173
6229;302;-597;760
6230;820;793;-9
6231;-809;-603;518
6232;-556;50;72
6233;-725;-162;134
6234;-37;-502;-776
6235;57;1;-660
6236;-583;733;-464
6237;50;50;-522
6238;-672;-7;452
6239;758;201;-91
6240;734;608;-57
6241;656;610;629
6242;175;14;-528
6243;414;-656;757
6244;733;688;-142
6245;-827;417;56
6246;-58;56;709
6247;-154;265;176
6248;-36;-647;216
6249;760;726;14
6250;357;-596;798
6251;-63;142;686
6252;-566;731;-246
6253;-592;-39;464
6254;-635;-75;-707
6255;-808;-612;446
6256;-80;-613;158
6257;-16;149;708
6258;603;-255;727
6259;354;-410;-110
6260;-741;357;79
6261;-735;-90;-635
6262;-539;837;-408
6263;425;741;-707
6264;9;90;678
6265;731;548;633
6266;26;119;710
6267;11;134;704
6268;-458;-443;-325
6269;-608;802;-344
6270;698;96;-267
6271;-722;-133;552
6272;-131;-611;140
6273;74;-476;-681
6274;709;702;31
6275;-532;788;-286
6276;62;-546;-704
6277;-618;85;-555
6278;607;-161;751
6279;728;718;-38
6280;-89;-602;143
6281;373;-392;-198
6282;-373;-583;-456
6283;-692;-486;468
6284;-112;-632;211
6285;496;724;-491
6286;-511;-190;-72
6287;-563;738;752
6288;666;-588;-65
6289;-3;131;652
6290;-135;-672;190
6291;-732;-548;555
6292;-597;-91;127
6293;351;757;-657
6294;648;-143;687
6295;511;-364;-298
6296;-867;432;114
6297;-605;273;-5
6298;-818;-514;297
6299;369;-472;-197
6300;518;317;-377
6301;-60;103;658
6302;633;307;-81
6303;670;-115;720
6304;-615;26;468
6305;-1;-70;-541
6306;537;743;-697
6307;-722;-58;-511
6308;86;-67;-556
6309;-745;441;142
6310;641;577;-62
6311;-28;-585;-663
6312;630;125;-130
6313;617;-333;-202
6314;658;-163;750
6315;-643;-141;-641
6316;-512;620;684
6317;-49;139;710
6318;-38;-577;266
6319;664;617;625
6320;-28;-562;-664
6321;-77;-597;146
6322;-567;340;-7
6323;-467;-30;-516
6324;739;148;-353
6325;537;48;-243
6326;-732;-26;616
6327;713;-158;742
6328;663;178;-89
6329;466;605;-495
6330;67;-55;-653
6331;-293;-575;-560
6332;-617;835;-377
6333;-61;-573;145
6334;-512;653;743
6335;-427;-363;-301
6336;-332;-524;-369
6337;-318;-494;-448
6338;-48;76;660
6339;-671;299;-90
6340;-804;-102;560
6341;725;635;613
6342;290;-706;798
6343;-456;104;-528
6344;314;-653;743
6345;613;-385;-149
6346;559;690;-664
6347;682;191;-297
6348;690;597;587
6349;673;792;-70
6350;4;-493;-747
6351;-36;-621;265
6352;321;-726;745
6353;-687;496;189
6354;576;-172;732
6355;-541;25;-107
6356;19;129;709
6357;365;-636;698
6358;-502;734;658
6359;-779;368;-16
6360;-168;174;198
6361;-632;-225;-129
6362;665;-113;729
6363;540;-669;-211
6364;15;-45;-609
6365;-505;654;-253
6366;-845;-129;-47
6367;601;669;-160
6368;27;111;694
6369;-542;759;-321
6370;375;-594;-226
6371;-223;-500;-536
6372;-537;708;800
6373;-544;-187;112
6374;-52;-631;264
6375;-51;-548;189
6376;-768;83;-581
6377;589;-326;0
6378;836;709;-98
6379;339;782;-688
6380;381;-332;-169
6381;-109;-583;239
6382;294;-683;776
6383;-771;-114;473
6384;773;694;-16
6385;-190;366;134
6386;425;811;-619
6387;-581;-11;-571
6388;712;585;636
6389;71;-566;-641
6390;362;677;-546
6391;446;764;-534
6392;3;-643;226
6393;624;-264;735
6394;455;-466;39
6395;727;352;-295
6396;-266;-559;-563
6397;-567;766;-411
6398;47;-496;-644
6399;98;-581;-679
6400;688;540;665
6401;52;-495;-726
6402;-681;449;185
6403;623;653;-180
6404;658;639;645
6405;-321;-623;-496
6406;614;620;-50
6407;-752;54;94
6408;690;624;706
6409;322;-649;646
6410;-131;-577;257
6411;-562;632;660
6412;-621;771;-387
6413;-629;655;744
6414;539;-707;-67
6415;0;75;684
6416;663;588;700
6417;719;-159;766
6418;755;383;-158
6419;-290;-534;-336
6420;-571;680;700
6421;720;-159;747
6422;620;-163;723
6423;285;750;-639
6424;-276;-583;-354
6425;702;-228;734
6426;-483;122;-629
6427;42;77;-493
6428;-733;-75;130
6429;-811;-90;-152
6430;754;808;-71
6431;-188;329;84
6432;-754;-405;373
6433;-658;-484;328
6434;450;786;-657
6435;321;-431;-54
6436;-601;-217;109
6437;64;-30;-503
6438;-575;-79;-560
6439;639;181;-364
6440;9;-558;-735
6441;-870;-588;470
6442;-640;-209;-5
6443;396;-705;734
6444;59;-538;-838
6445;-773;549;120
6446;62;62;-619
6447;626;-549;-277
6448;-707;11;-463
6449;-172;200;94
6450;377;-463;-239
6451;-709;346;-22
6452;385;867;-619
6453;-663;340;-109
6454;-649;-60;-605
6455;-789;422;58
6456;680;593;673
6457;691;150;-355
6458;-545;-184;-21
6459;19;-78;-496
6460;-762;-16;447
6461;-562;35;-461
6462;399;-613;722
6463;77;-620;-729
6464;-592;-519;332
6465;586;166;-310
6466;-695;-476;289
6467;-557;328;-15
6468;-707;-58;504
6469;643;627;625
6470;-204;373;90
6471;338;-694;827
6472;-706;419;249
6473;680;549;654
6474;755;291;-172
6475;-583;745;750
6476;176;1;-612
6477;-26;85;688
6478;819;786;-123
6479;-244;389;118
6480;-832;-458;393
6481;84;-588;-835
6482;-492;-485;-398
6483;-715;490;88
6484;575;99;-196
6485;608;779;-54
6486;-584;630;765
6487;-771;-124;543
6488;-647;519;57
6489;-573;468;-13
6490;725;318;-296
6491;-568;669;764
6492;278;-624;685
6493;-484;774;-442
6494;-35;-605;-765
6495;-488;702;-417
6496;-462;766;-348
6497;-445;-445;-443
6498;-726;-10;548
6499;291;-649;772
6500;-579;725;-425
6501;-202;179;135
6502;-625;709;737
6503;-630;-30;-78
6504;-573;656;-379
6505;298;-596;769
6506;-648;-93;102
6507;-51;132;653
6508;-811;-18;47
6509;716;599;667
6510;-464;694;-379
6511;674;-193;696
6512;-702;310;-23
6513;-708;11;85
6514;333;-472;-181
6515;-763;-112;-190
6516;-298;342;107
6517;546;772;-664
6518;160;-42;-510
6519;-291;252;85
6520;-268;391;170
6521;672;616;666
6522;697;414;-203
6523;22;75;694
6524;100;-631;-680
6525;136;-582;-684
6526;-738;-277;-23
6527;-768;-692;504
6528;634;-246;790
6529;707;677;3
6530;-601;720;657
6531;637;-310;-24
6532;799;673;-7
6533;-724;250;-1
6534;699;-229;768
6535;-724;20;656
6536;638;-252;763
6537;770;402;-278
6538;-235;219;123
6539;-735;-72;416
6540;-575;786;-284
6541;-16;108;754
6542;-28;103;676
6543;-624;820;-368
6544;-661;500;-42
6545;669;633;652
6546;-768;-91;51
6547;-578;47;-696
6548;554;313;-155
6549;-564;110;-444
6550;-556;841;-368
6551;709;570;690
6552;738;618;623
6553;-516;-31;-631
6554;688;566;607
6555;668;-411;-173
6556;55;-623;-648
6557;-577;768;-287
6558;635;44;-305
6559;122;-101;-580
6560;-533;740;681
6561;-502;829;-280
6562;13;138;687
6563;89;-30;-590
6564;393;-625;697
6565;843;288;-162
6566;597;-218;773
6567;-420;785;-364
6568;792;684;-143
6569;-684;57;581
6570;655;584;671
6571;75;-39;-533
6572;678;-129;783
6573;-539;666;677
6574;-801;573;56
6575;-22;-623;-730
6576;-739;-43;-709
6577;523;229;-228
6578;375;-615;785
6579;680;787;-123
6580;-51;-626;260
6581;62;-29;-488
6582;-689;-427;327
6583;-257;-450;-427
6584;730;613;696
6585;-508;441;83
6586;710;629;642
6587;449;636;-605
6588;-636;-15;496
6589;51;13;-556
6590;617;-642;-225
6591;681;675;-90
6592;-742;-378;358
6593;-73;114;707
6594;582;-174;725
6595;112;-622;-787
6596;-790;40;569
6597;502;762;-694
6598;363;-640;758
6599;-617;17;-131
6600;733;74;-139
6601;691;608;623
6602;-446;833;-362
6603;663;166;-271
6604;-152;-649;187
6605;258;-681;690
6606;-626;363;219
6607;-750;288;77
6608;20;-38;-513
6609;337;-478;-151
6610;803;662;-91
6611;-606;72;-598
6612;422;-406;10
6613;727;631;643
6614;-560;804;-425
6615;-707;-70;412
6616;-773;407;-80
6617;-605;-215;-144
6618;-552;44;-514
6619;-564;511;-16
6620;347;-666;812
6621;710;656;668
6622;355;-684;763
6623;734;285;-118
6624;-605;-3;475
6625;-69;97;704
6626;-304;-312;-384
6627;774;804;-10
6628;-664;-657;462
6629;-592;-663;423
6630;298;640;-563
6631;702;-175;719
6632;-530;-483;453
6633;-368;-525;-337
6634;63;-564;-653
6635;255;-601;739
6636;617;-225;677
6637;-464;19;-511
6638;573;42;-246
6639;-102;-700;254
6640;302;763;-515
6641;-553;689;771
6642;-745;-56;550
6643;-281;-589;-342
6644;725;586;-98
6645;-19;-5;-492
6646;-629;89;-530
6647;-129;353;215
6648;123;-73;-606
6649;-611;-555;365
6650;-393;-339;-391
6651;-758;-447;335
6652;138;-15;-495
6653;689;622;701
6654;500;-522;-228
6655;288;-696;763
6656;774;627;-86
6657;626;-405;-17
6658;621;-168;729
6659;365;-512;-107
6660;763;695;29
6661;389;-673;811
6662;126;-523;-789
6663;-38;-643;218
6664;-213;354;258
6665;-340;-356;-348
6666;-53;-663;154
6667;678;-190;736
6668;333;-595;696
6669;-92;-588;194
6670;-785;-63;628
6671;-689;-128;170
6672;591;-173;715
6673;-294;-323;-466
6674;-618;-190;-141
6675;693;582;605
6676;112;-62;-635
6677;-745;69;-620
6678;-596;-35;16
6679;63;-25;-560
6680;-760;-75;487
6681;-691;126;-669
6682;-666;-4;-617
6683;-604;-559;566
6684;-703;45;8
6685;366;-708;810
6686;-17;31;-589
6687;84;-529;-728
6688;-555;618;661
6689;-767;537;-63
6690;-742;24;-692
6691;-175;240;259
6692;-598;689;662
6693;7;122;676
6694;590;-433;-118
6695;-257;349;167
6696;-264;-409;-282
6697;675;683;-162
6698;739;702;20
6699;647;-525;-180
6700;562;263;-150
6701;-64;-551;-737
6702;-671;-572;278
6703;-65;-683;263
6704;690;246;-231
6705;-651;54;-668
6706;-592;-519;363
6707;-656;343;171
6708;-106;-672;148
6709;744;584;610
6710;-506;636;-296
6711;-484;667;673
6712;700;578;-112
6713;0;119;652
6714;-5;73;669
6715;-605;-54;532
6716;-571;205;-615
6717;-601;805;-350
6718;-524;-101;-68
6719;624;129;-375
6720;487;556;-610
6721;-703;-117;531
6722;-725;60;594
6723;-574;757;727
6724;-611;737;702
6725;655;733;-219
6726;592;-202;784
6727;-485;-562;-355
6728;-697;-690;478
6729;-255;266;117
6730;599;-171;702
6731;682;-206;804
6732;172;-21;-526
6733;517;756;-521
6734;665;-176;807
6735;-4;68;748
6736;-577;674;724
6737;686;-231;780
6738;-54;-522;-717
6739;-510;621;695
6740;80;-659;-750
6741;-755;-82;-640
6742;748;617;668
6743;-33;119;730
6744;668;711;-173
6745;-753;-647;312
6746;57;-26;-661
6747;-473;125;-541
6748;121;-14;-490
6749;452;849;-652
6750;-549;690;625
6751;740;727;-56
6752;-34;80;638
6753;673;-207;758
6754;-566;645;647
6755;636;-210;664
